,index,name,rate
2832,291,dbgraves from Bay Area,5.0
2833,291,scootermom from Virginia,4.0
2834,291,missamy1977 from Texas,5.0
2835,291,rfwilkinson from Memphis,5.0
2836,291,bugthecat from Ottawa ON,4.0
2837,291,jfishma from Chapel Hill,3.0
2838,291,DonaldBishop from Grizzly Flats,5.0
2839,291,kathiebriggs from Northern MI,5.0
2840,291,angietai,5.0
2841,291,mgildea from Tustin,5.0
2842,291,A Cook from Norwell,5.0
2843,291,SheridanBax from Norwell,1.0
2844,291,gretchgly from Hanover,5.0
2845,292,lmanderson from Maryland,5.0
2846,292,debkane from Coeur dAlene,5.0
2847,292,2andielaine from Olympic Peninsula,5.0
2848,292,heatheraknotts485 from Dana Point,5.0
2849,292,kalbfleischmelissa1480 from St Louis,5.0
2850,292,jrnalls from Richton Park,5.0
2851,292,schmegs2981824,2.0
2852,292,andrea_robertson from Franklin,5.0
2853,292,mstorath from singer Island,5.0
2854,292,tcerveris from New York,4.0
2855,292,blumenthal_sa from Denver,3.0
2856,292,mbwolff from Miami,5.0
2857,292,rainetara from Toronto,5.0
2858,292,murphygrrl,5.0
2859,292,Carinef from Long Island,4.0
2860,292,dtauer from Dracut,5.0
2861,292,sgstimps from Boston,5.0
2862,292,Marciagowling from MN,5.0
2863,292,ninahaft from Oakland CA,5.0
2864,292,mduma from Arlington,5.0
2865,292,GinaFitz  from New York,5.0
2866,293,mkopke from Toronto,4.0
2867,293,akraemer13 from Fresno,3.0
2868,293,yiddishekoppe,4.0
2869,293,sushmasingh from Sacramento,5.0
2870,293,cindysphinx from DC,4.0
2871,293,cmoskowitz from Brooklyn,5.0
2872,293,nasal from Earth,3.0
2873,293,joeln from lexington,5.0
2874,293,moonlover123XxX from Wexford,4.0
2875,293,lhneal from Portland,3.0
2876,293,rkw44x from Nashville,4.0
2877,293,maple1900 from Edmonton,4.0
2878,293,juliejohn from Boston,5.0
2879,293,b4marshall from Ypsilanti,5.0
2880,293,fondachang from Los Angeles,4.0
2881,293,lylemontgomery from New Orleans LA,5.0
2882,293,francoiscat from Seattle,5.0
2883,293,ilyssa2 from New York,5.0
2884,293,gumbyh from Wayne,5.0
2885,293,brlevins2297 from Los Altos,5.0
2886,293,sgilbert2 from MD,5.0
2887,294,sminkoff,3.0
2888,294,emdean from Madison,5.0
2889,294,abbykinch,5.0
2890,294,afandrei from NoVA,3.0
2891,294,alissaks from Boston,5.0
2892,294,britriss from Seattle,4.0
2893,294,mtnmeye from Denver,2.0
2894,294,nrlong1 from Reston,5.0
2895,294,cldaum2828 from Boston,5.0
2896,294,jbhannah from Chandler,5.0
2897,294,Bizymom from Iowa,5.0
2898,294,Tsnyder5133  from  shelburn,5.0
2899,294,sharonkrueger from Palmetto,5.0
2900,294,lora_lu from Denver,5.0
2901,294,junamaria from Sonoma CA,5.0
2902,294,kraspor from Toronto,5.0
2903,294,c_thompson20,5.0
2904,294,smulfun from SF BaySF Bau areSF,2.0
2905,294,calarrudaa from c,4.0
2906,294,midwestfarmtotable from Iowa,5.0
2907,294,kaylaas from Arlington,5.0
2908,295,bradley2 from Foodietown,4.0
2909,295,chauriege7236 from Fremont,5.0
2910,295,leslemon from Gulfport,5.0
2911,295,janrutte4660 from Woodstock,5.0
2912,295,jennseml from Chicago,5.0
2913,295,canadiens1 from Coldstream,5.0
2914,295,oneandgo from Chicago,3.0
2915,295,esimone from Tampa,5.0
2916,295,blondoverblue from Sacramento,4.0
2917,295,shoes58 from Chicago,5.0
2918,295,ula_ashore,5.0
2919,295,latemom2000 from Washington DC,5.0
2920,295,skhercules from Denver,3.0
2921,295,sstamm from Virginia Beach,5.0
2922,295,beenthereatethat from San Francisco,5.0
2923,295,moorloughmary from Edmonton,5.0
2924,295,azip from CT,5.0
2925,295,jansan1 from Orange County,5.0
2926,295,lsigall from New York,5.0
2927,295,marilynburrows from Laguna Niguel,5.0
2928,295,jan93 from Milton,4.0
2929,296,dottie60 from Boston,5.0
2930,296,zeta from Victoria,5.0
2931,297,Lois33 from EGR,5.0
2932,297,mccoyj25 from NYC,5.0
2933,297,ellensalias from St Paul,4.0
2934,297,ryan_scaro from Sterling,2.0
2935,297,ctripp from Colorado Springs,3.0
2936,297,kderevyanik from Southlake TX,1.0
2937,297,thedoughurt from Sioux Falls,5.0
2938,297,serickson from Mn,1.0
2939,297,vallarson1 from Eastland,1.0
2940,297,lauriekei from Oakland,5.0
2941,297,cathy01 from Philadelphia,5.0
2942,297,drkdesou from Nassau,1.0
2943,297,kderevyanik from Southlake,5.0
2944,297,nastysuprise from Mpls,5.0
2945,297,jcp76 from Pittsburgh,4.0
2946,297,jcp76 from Pittsburgh,4.0
2947,297,ctripp from Colorado Springs,3.0
2948,297,mlrn853 from Philadelphia area,5.0
2949,297,waughbash158 from Edmond,1.0
2950,297,waughbash158 from Edmond,1.0
2951,297,mynwt from Annapolis,4.0
